SITE	multiclass_cleric_level13_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level14_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level15_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level16_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level17_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level18_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level19_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_cleric_level20_is_not_promoted_by_this_slice	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.cleric.healing_domain.rebuke_death.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_monk_level12_is_not_promoted_by_this_slice	Blocked|class_feature.monk.bounded_progression.bonus_feat.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,multiclass.monk.class_feature.monk.bounded_progression.bonus_feat.unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,multiclass.monk.class_feature.monk.bounded_progression.bonus_feat.unsupported,skill.selected_modifier.unsupported
SITE	multiclass_paladin_level12_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level13_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level14_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level15_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level16_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level17_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level18_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level19_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_paladin_level20_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_ranger_level12_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_ranger_level13_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_ranger_level14_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_ranger_level15_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_ranger_level18_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_ranger_level19_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_rogue_level12_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level13_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level14_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level15_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level16_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level17_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level18_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level19_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_rogue_level20_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level11_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level12_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level13_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level14_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level15_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level16_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level17_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level18_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level19_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_sorcerer_level20_is_not_promoted_by_this_slice	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|class_feature.sorcerer.arcane_bond_and_bloodline_progression.unsupported,combat.baseline_unsupported,skill.selected_modifier.unsupported
SITE	multiclass_barbarian_level2_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_barbarian_level3_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_barbarian_level4_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
SITE	multiclass_barbarian_level5_is_not_promoted_by_this_slice	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|combat.baseline_unsupported,skill.selected_modifier.unsupported	Blocked|skill.selected_modifier.unsupported
